id	dirll	name	nameEng	quality	m_Desc	desc	role_id	role_tag	add_role_id	summon	fit_result	unite	uniteLabel	subTfSkills	skills	jcSkills	tfSkills	tcSkills	card_type	break_id	breakModels	skin	skinMinBreakLv	itemId	coreItemId	key	model	career	main_type	attack	defense	maxhp	speed	crit	crit_rate	resist	hit	np	sp_race	sp_race2	sp	overLoad	hot	nMoveType	nClass	nStep	sMech	equip_suits	fight_cost	grids	gridsIcon	halo	get_from_gm	isActionLog	isUseCommon	base_card	changeCardIds	notBuyAllTcSkills	notBuyChangeCardIds	enum	pos_enum
90750	90750	爆撃型塑造体	Bombing Creation	4	製造者不明の自動化重型兵器,通常は砕星人の主要活動範囲には現れない.主に貫通型遠距離兵器を装備しており,半生体チップで制御されている.人類を排除するプログラムが植え付けられており,その理由は未だに不明である	爆撃型塑造体という名の戦士		90750						10001	907500101;907500201;4900601	907500101;907500201	4900601		1	74141			{}			90750	9075001	1	4	163	94	1378	103	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	4	
90760	90760	砲撃型塑造体	Shelling Creation	4	製造者不明の自動化重型兵器,通常は砕星人の主要活動範囲には現れない.主に制圧型遠距離兵器を装備しており,半生体チップで制御されている.人類を排除するプログラムが植え付けられており,その理由は未だに不明である	砲撃型塑造体という名の戦士		90760						10001	907600101;907600201;4900501	907600101;907600201	4900501		1	74241			{}			90760	9076001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	4	
90770	90770	ビッグフット	Frostguard	6	グリークプレートで稀に見られる戦闘用クリーチャー,オリュンポスの砕星人によって直接制御されている.拠点防衛を目的として製造された重型クリーチャーだが,過去にはアレスによって闘技場に参加する実力者を選抜するために使用され,その圧倒的な破壊力と防御力で闘技場で高い人気を得た	ビッグフットという名の戦士		90770						10001	907700101;907700201;907700301;907700401	907700101;907700201;907700301	907700401		1	74361			{}			90770	9077001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0	13			True	False	False	True	{}	{}	{}	4	
90780	90780	センサァ	Censor	6	収束塔の最深部に潜み,プレート全体の動向を観察し変異を拡散させているコアエンジェル.その製造者と存在の目的は全て謎に包まれており,現在はクリーチャーとは異なる高い知能と自我を持つことだけが判明している.初接触時に示された戦闘力は,機神を凌駕するほどである	センサァという名の戦士		90780						10001	907800101;907800201;907800301;907700401	907800101;907800201;907800301	907700401		1	74461			{}			90780	9078001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}	4	
90781	90781	センサァ	Censor	6	製造者不明の自動化重型兵器,通常は砕星人の主要活動範囲には現れない.主に制圧型遠距離兵器を装備しており,半生体チップで制御されている.人類を排除するプログラムが植え付けられており,その理由は未だに不明である	センサァという名の戦士		90781						10001	907800101;907800401;907800501;907700401	907800101;907800401;907800501	907700401		1	74161			{}			90780	9078001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	4	
90790	90790	刃狼型塑造体	BladeWolf Creation	4	砕星の戦闘特化型クリーチャー,通常は群れを成してプレートの境で狩りを行う.刃狼型塑造体は狼のような外見を持ち,金属化された表皮と鉄をも削る合金の爪がある.彼らは身軽で対処が難しく,更にエネルギーを蓄え,増幅して放出できる装置が内蔵されている	刃狼型塑造体という名の戦士		90790						10001	907900101;907900201;907900301;4907901	907900101;907900201;907900301	4907901		1	74241			{}			90790	9079001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0	11			True	False	False	True	{}	{}	{}	4	
90800	90800	挑発装置	Taunting Matrix	4	製造者不明の自動化重型兵器,通常は砕星人の主要活動範囲には現れない.主に制圧型遠距離兵器を装備しており,半生体チップで制御されている.人類を排除するプログラムが植え付けられており,その理由は未だに不明である	誘導挑発方陣という名の戦士		90800						10001	908000101;908000201	908000101	908000201		1	74241			{}			90800	9080001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	2	
90840	90840	自律輕機兵α[変異]	SDLM Alpha	4	自律輕機兵α,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは近接戦闘用の剣を装備し,自動で巡回と戦闘プログラムを実行できる	自律輕機兵αという名の戦士		90840						10001	900100101;900100201;4900301	900100101;900100201	4900301		1	74441			{}			90840	9084001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90841	90840	自律輕機兵α[変異]	SDLM Alpha	4	自律輕機兵α,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは近接戦闘用の剣を装備し,自動で巡回と戦闘プログラムを実行できる	自律輕機兵αという名の戦士		90840						10001	900100101;900100201;4900301	900100101;900100201	4900301		1	74441			{}			90841	9084001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90850	90850	自律輕機兵β[変異]	SDLM Bate	4	自律輕機兵β,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは遠距離戦闘用の銃器を装備し,自動で巡回と戦闘プログラムを実行できる	自律輕機兵βという名の戦士		90850						10001	900200101;900200201;4900201	900200101;900200201	4900201		1	74141			{}			90850	9085001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90851	90850	自律輕機兵β[変異]	SDLM Bate	4	自律輕機兵β,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは遠距離戦闘用の銃器を装備し,自動で巡回と戦闘プログラムを実行できる	自律輕機兵βという名の戦士		90850						10001	900200101;900200201;4900201	900200101;900200201	4900201		1	74141			{}			90851	9085001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90860	90860	自律重機兵α[変異]	SDHM Alpha	4	自律重機兵β,輕機兵と同じくNERIの初期開発のクリーチャー.自動化人型重量兵器として,その製造技術はNERIによって厳しく管理されている.このクリーチャーは複合装甲と集束型遠距離銃器を搭載し,自動で戦闘プログラムを実行できる	自律重機兵αという名の戦士		90860						10001	900300101;900300201;4900401	900300101;900300201	4900401		1	74241			{}			90860	9086001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90861	90860	自律重機兵α[変異]	SDHM Alpha	4	空白,恐怖なる空白.だが永久なる時の中で,この感覚もプログラムの設定に過ぎず,もはや重要ではなくなった.無限だけが依然として真実である	自律重機兵αという名の戦士		90860						10001	900300101;900300201;4900401	900300101;900300201	4900401		1	74241			{}			90861	9086001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90870	90870	自律重機兵β[変異]	SDHM Bate	4	自律重機兵α,輕機兵と同じくNERIの初期開発のクリーチャー.自動化人型重量兵器として,その製造技術はNERIによって厳しく管理されている.このクリーチャーは複合装甲と遠距離ENキャノンを搭載し,自動で戦闘プログラムを実行できる	自律重機兵βという名の戦士		90870						10001	900400101;900400201;4900501	900400101;900400201	4900501		1	74241			{}			90870	9087001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90871	90870	自律重機兵β[変異]	SDHM Bate	4	再起,終焉なき再起.だが永久なる時の中で,この感覚もプログラムの設定に過ぎず,もはや重要ではなくなった.無限だけが依然として真実である	自律重機兵βという名の戦士		90870						10001	900400101;900400201;4900501	900400101;900400201	4900501		1	74241			{}			90871	9087001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90880	90880	フリアド	FolieàDeux	6	製作者不明の大型クリーチャーで,強力な攻撃力と防御力を持ち,それ以外にも敵の戦闘能力を弱体化させる手段を持っているため,ネクロプレート上で非常に危険な存在	ヴァイオレンス1という名の戦士		90880							908800101;908800201;908800301;908800601	908800101;908800201;908800301	908800601		1	74461			{}			90880	9088001	1	4	128	93	1315	100	1.5	0.05	0	0	0	100	10	100	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
90881	90881	フリアド	FolieàDeux	6	ヴァイオレンス1という名の戦士	ヴァイオレンス1という名の戦士		90881							908800101;908800401;908800501;908800601	908800101;908800401;908800501	908800601		1	74461			{}			90880	9088001	1	4	128	93	1315	100	1.5	0.05	0	0	0	100	10	100	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
90900	90900	ネットウィーバー	BladeWolf Creation	4	砕星の戦闘特化型クリーチャー,通常は群れを成してプレートの境で狩りを行う.刃狼型塑造体は狼のような外見を持ち,金属化された表皮と鉄をも削る合金の爪がある.彼らは身軽で対処が難しく,更にエネルギーを蓄え,増幅して放出できる装置が内蔵されている	ネットウィーバーという名の戦士		90900						10001	909000101;4907901	909000101	4907901		1	74441			{}			90900	9090001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	4	
90910	90910	リコネサンス	Scout	4	不明勢力が制作した機械クリーチャーで,主に敵情の偵察を担当し,武装攻撃性能は低い	リコネサンスという名の戦士		90910						10001	909100101;908000201	909100101	908000201		1	74441			{}			90910	9091001	1	4	157	100	1405	104	1.5	0.02	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	2	
90920	90920	リナウンサー	SDLM Alpha	4	自律輕機兵α,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは近接戦闘用の剣を装備し,自動で巡回と戦闘プログラムを実行できる	リナウンサーという名の戦士		90920						10001	909200101;4900301	909200101	4900301		1	74241			{}			90920	9092001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90930	90930	レーザーキラー	SDLM Bate	4	自律輕機兵β,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは遠距離戦闘用の銃器を装備し,自動で巡回と戦闘プログラムを実行できる	レーザーキラーという名の戦士		90930						10001	909300101;4900201	909300101	4900201		1	74341			{}			90930	9093001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90940	90940	パーティクルキラー	SDHM Alpha	4	自律重機兵β,輕機兵と同じくNERIの初期開発のクリーチャー.自動化人型重量兵器として,その製造技術はNERIによって厳しく管理されている.このクリーチャーは複合装甲と集束型遠距離銃器を搭載し,自動で戦闘プログラムを実行できる	パーティクルキラーという名の戦士		90940						10001	909400101;4900401	909400101	4900401		1	74441			{}			90940	9094001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90950	90950	ピアースキラー	SDHM Bate	4	自律重機兵α,輕機兵と同じくNERIの初期開発のクリーチャー.自動化人型重量兵器として,その製造技術はNERIによって厳しく管理されている.このクリーチャーは複合装甲と遠距離ENキャノンを搭載し,自動で戦闘プログラムを実行できる	ピアースキラーという名の戦士		90950						10001	909500101;4900501	909500101	4900501		1	74441			{}			90950	9095001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90960	90960	スプレッドキラー	SDLM Alpha	4	自律輕機兵α,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは近接戦闘用の剣を装備し,自動で巡回と戦闘プログラムを実行できる	スプレッドキラーという名の戦士		90960						10001	909600101;4900301	909600101	4900301		1	74241			{}			90960	9096001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90970	90970	ブラストキラー	SDLM Bate	4	自律輕機兵β,NERIの初期開発のクリーチャーの一つ.軽量自動化人型兵器として,このクリーチャーは遠距離戦闘用の銃器を装備し,自動で巡回と戦闘プログラムを実行できる	ブラストキラーという名の戦士		90970						10001	909700101;4900201	909700101	4900201		1	74241			{}			90970	9097001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}	1	
90980	90980	ブレードウルフ	SDHM Alpha	4	自律重機兵β,輕機兵と同じくNERIの初期開発のクリーチャー.自動化人型重量兵器として,その製造技術はNERIによって厳しく管理されている.このクリーチャーは複合装甲と集束型遠距離銃器を搭載し,自動で戦闘プログラムを実行できる	ブレードウルフという名の戦士		90980						10001	909800101;909800201;909800301;4900401	909800101;909800201;909800301	4900401		1	74441			{}			90980	9098001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	11			True	False	False	True	{}	{}	{}	1	
