id,name,icon_bg_type,icon,"desc"
400600103,毒瀧,6,4006001,"敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,<color=#FFC432>75%</color>の確率で自身に<color=#FF3300>霧</color>を1スタック付与,最多5スタック,解除不可<color=#FF3300>霧</color>:会心率+5%"
400600102,毒瀧,6,4006001,"敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,<color=#FFC432>50%</color>の確率で自身に<color=#FF3300>霧</color>を1スタック付与,最多5スタック,解除不可<color=#FF3300>霧</color>:会心率+5%"
400600101,毒瀧,6,4006001,"敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を2回与える.攻撃後,<color=#FFC432>50%</color>の確率で自身に<color=#FF3300>霧</color>を1スタック付与,最多5スタック,解除不可<color=#FF3300>霧</color>:会心率+5%"
400501305,まとめてドッカーン!(OD),6,4005003,"敵対象に攻撃力の<color=#FFC432>42%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>42%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>35%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>70%</color>の<color=#6666FF>ENダメージ</color>を1回与える.会心する毎に,追加で敵対象に1000の<skillEff=固定ダメージ>を与える"
400501304,まとめてドッカーン!(OD),6,4005003,"敵対象に攻撃力の<color=#FFC432>39%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>39%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>32.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>65%</color>の<color=#6666FF>ENダメージ</color>を1回与える.会心する毎に,追加で敵対象に1000の<skillEff=固定ダメージ>を与える"
400501303,まとめてドッカーン!(OD),6,4005003,"敵対象に攻撃力の<color=#FFC432>36%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>36%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>30%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を1回与える.会心する毎に,追加で敵対象に1000の<skillEff=固定ダメージ>を与える"
400501302,まとめてドッカーン!(OD),6,4005003,"敵対象に攻撃力の<color=#FFC432>33%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>33%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>27.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>55%</color>の<color=#6666FF>ENダメージ</color>を1回与える.会心する毎に,追加で敵対象に1000の<skillEff=固定ダメージ>を与える"
400501301,まとめてドッカーン!(OD),6,4005003,"敵対象に攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>25%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を1回与える.会心する毎に,追加で敵対象に1000の<skillEff=固定ダメージ>を与える"
400500305,まとめてドッカーン!,6,4005003,"敵対象に攻撃力の<color=#FFC432>42%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>42%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>35%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>70%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500304,まとめてドッカーン!,6,4005003,"敵対象に攻撃力の<color=#FFC432>39%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>39%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>32.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>65%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500303,まとめてドッカーン!,6,4005003,"敵対象に攻撃力の<color=#FFC432>36%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>36%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>30%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>60%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500302,まとめてドッカーン!,6,4005003,"敵対象に攻撃力の<color=#FFC432>33%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>33%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>27.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>55%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500301,まとめてドッカーン!,6,4005003,"敵対象に攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を1回与える.さらに3回ランダムに敵対象を選択し,攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を与える.その後,敵全体に攻撃力の<color=#FFC432>25%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500205,ファイヤー!,6,4005002,"敵対象に攻撃力の<color=#FFC432>60%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>120%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500204,ファイヤー!,6,4005002,"敵対象に攻撃力の<color=#FFC432>57.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>115%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500203,ファイヤー!,6,4005002,"敵対象に攻撃力の<color=#FFC432>55%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>110%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500202,ファイヤー!,6,4005002,"敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>105%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500201,ファイヤー!,6,4005002,"敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#FF6719>物理ダメージ</color>を2回与え,攻撃力の<color=#FFC432>100%</color>の<color=#6666FF>ENダメージ</color>を1回与える"
400500105,ババババ!,6,4005001,"敵対象に攻撃力の<color=#FFC432>60%</color>の<color=#FF6719>物理ダメージ</color>を2回与える"
400500104,ババババ!,6,4005001,"敵対象に攻撃力の<color=#FFC432>57.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与える"
400500103,ババババ!,6,4005001,"敵対象に攻撃力の<color=#FFC432>55%</color>の<color=#FF6719>物理ダメージ</color>を2回与える"
400500102,ババババ!,6,4005001,敵対象に攻撃力の<color=#FFC432>52.5%</color>の<color=#FF6719>物理ダメージ</color>を2回与える
400500101,ババババ!,6,4005001,"敵対象に攻撃力の<color=#FFC432>50%</color>の<color=#FF6719>物理ダメージ</color>を2回与える"
400401305,紅天乱射(OD),6,4004003,"敵全体に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を4回与える.今回の攻撃は対象の効果抵抗をすべて無視.攻撃後,100%の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,<color=#FFC432>4</color>ターン継続"
400401304,紅天乱射(OD),6,4004003,"敵全体に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を4回与える.今回の攻撃は対象の効果抵抗をすべて無視.攻撃後,100%の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,<color=#FFC432>3</color>ターン継続"
400401303,紅天乱射(OD),6,4004003,"敵全体に攻撃力の<color=#FFC432>50%</color>の<color=#6666FF>ENダメージ</color>を4回与える.今回の攻撃は対象の効果抵抗をすべて無視.攻撃後,100%の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,<color=#FFC432>2</color>ターン継続"
400401302,紅天乱射(OD),6,4004003,"敵全体に攻撃力の<color=#FFC432>48%</color>の<color=#6666FF>ENダメージ</color>を4回与える.今回の攻撃は対象の効果抵抗をすべて無視.攻撃後,100%の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,<color=#FFC432>2</color>ターン継続"
400401301,紅天乱射(OD),6,4004003,"敵全体に攻撃力の<color=#FFC432>46%</color>の<color=#6666FF>ENダメージ</color>を4回与える.この攻撃は対象の効果抵抗をすべて無視.攻撃後,100%の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,<color=#FFC432>2</color>ターン継続"
400400305,紅天乱射,6,4004003,"敵全体に攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を4回与える.攻撃後,<color=#FFC432>100%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
400400304,紅天乱射,6,4004003,"敵全体に攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を4回与える.攻撃後,<color=#FFC432>75%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
400400303,紅天乱射,6,4004003,"敵全体に攻撃力の<color=#FFC432>28%</color>の<color=#6666FF>ENダメージ</color>を4回与える.攻撃後,<color=#FFC432>75%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
400400302,紅天乱射,6,4004003,"敵全体に攻撃力の<color=#FFC432>28%</color>の<color=#6666FF>ENダメージ</color>を4回与える.攻撃後,<color=#FFC432>50%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
400400301,紅天乱射,6,4004003,"敵全体に攻撃力の<color=#FFC432>26%</color>の<color=#6666FF>ENダメージ</color>を4回与える.攻撃後,<color=#FFC432>50%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
400400205,炎柱砲,6,4004002,"横一列の敵に攻撃力の<color=#FFC432>56%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400204,炎柱砲,6,4004002,"横一列の敵に攻撃力の<color=#FFC432>53.6%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400203,炎柱砲,6,4004002,"横一列の敵に攻撃力の<color=#FFC432>51.3%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400202,炎柱砲,6,4004002,"横一列の敵に攻撃力の<color=#FFC432>49%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400201,炎柱砲,6,4004002,横一列の敵に攻撃力の<color=#FFC432>46.6%</color>の<color=#6666FF>ENダメージ</color>を3回与える
400400105,紅炎弾,6,4004001,"敵対象に攻撃力の<color=#FFC432>40%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400104,紅炎弾,6,4004001,"敵対象に攻撃力の<color=#FFC432>38.3%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400103,紅炎弾,6,4004001,"敵対象に攻撃力の<color=#FFC432>36.6%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400102,紅炎弾,6,4004001,"敵対象に攻撃力の<color=#FFC432>35%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400400101,紅炎弾,6,4004001,"敵対象に攻撃力の<color=#FFC432>33.3%</color>の<color=#6666FF>ENダメージ</color>を3回与える"
400301305,白刃氷葬(OD),6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>280%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>70%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400301304,白刃氷葬(OD),6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>280%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>65%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400301303,白刃氷葬(OD),6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>272%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>65%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400301302,白刃氷葬(OD),6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>272%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>60%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400301301,白刃氷葬(OD),6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>264%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>60%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400300305,白刃氷葬,6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>160%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>35%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400300304,白刃氷葬,6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>160%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400300303,白刃氷葬,6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>152%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400300302,白刃氷葬,6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>152%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
400300301,白刃氷葬,6,4003003,"4マス範囲内の敵に攻撃力の<color=#FFC432>144%</color>の<color=#FF6719>物理ダメージ</color>を1回与える.攻撃後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
